stop_id,arrival_info,stop_number,stop_name,latitude,longitude,direction,route_id
2355700360,17分鐘,32,中和保養廠,25.003079,121.491807,come,0100000500
1045900300,,33,長春松江路口,25.054536,121.5331386,come,0100000500
1048300320,,34,民生松江路口,25.057791,121.535046,come,0100000500
1047800020,,35,合江街口,25.057724,121.5381394,come,0100000500
1048000220,,36,臺北大學(臺北校區),25.05774,121.54274,come,0100000500
1047600500,,37,捷運中山國中站,25.060855,121.544405,come,0100000500
1047600460,,38,民權龍江路口,25.062395,121.5412752,come,0100000500
1047700060,,39,民權建國路口,25.062483,121.53746,come,0100000500
1048300060,,40,民權松江路口,25.062524,121.5334388,come,0100000500
2357700120,,1,中和教會,24.992776,121.509186,go,0400000800
2358200740,,2,景新街,24.989796,121.512387,go,0400000800
2356900040,,3,三介廟,24.987999,121.5132354,go,0400000800
2315901140,,4,新和國小,24.98554,121.516668,go,0400000800
2315900840,,5,輕軌新和國小站(水工大樓),24.983114,121.517819,go,0400000800
2315900540,,6,永平里,24.981678,121.5175586,go,0400000800
2315901040,,7,陽光運動公園(新店花市),24.977353,121.5165771,go,0400000800
2315900640,,8,安和路二段,24.975951,121.517269,go,0400000800
2315900240,,9,石頭厝,24.974109,121.5188677,go,0400000800
2315900740,,10,輕軌陽光運動公園站,24.972781,121.5195205,go,0400000800
2315900340,,11,光華街口,24.97032,121.51876,go,0400000800
2315900040,,12,十四份,24.96923,121.51843,go,0400000800
2315900140,,13,及人中學,24.967302,121.5177866,go,0400000800
2315900441,,14,輕軌安康站,24.96515,121.51705,go,0400000800
2315300820,,15,光華新村(安康路),24.963936,121.517942,go,0400000800
2315301220,,16,安華路口,24.963705,121.5213653,go,0400000800
2315300120,,17,下城社區,24.963473,121.5235251,go,0400000800
2315300020,,18,胡璉故居紀念館,24.962917,121.52598,go,0400000800
2315302340,,19,頂城,24.961725,121.528339,go,0400000800
2315300240,,20,大坪頂,24.961041,121.530152,go,0400000800
2315302540,,21,溪頭,24.960256,121.532361,go,0400000800
2314701600,,22,碧潭橋頭,24.963158,121.53982,go,0400000800
2314702000,,23,檳榔路,24.965001,121.5405875,go,0400000800
2314700900,,24,捷運新店區公所站(北新),24.967638,121.5416161,go,0400000800
2314600022,,25,中正路,24.969823,121.54459,go,0400000800
2314600061,,26,中興中正路口,24.96884,121.54556,go,0400000800
2314600440,,27,五峰國中,24.966834,121.544338,go,0400000800
2314700040,,28,中興路一段,24.963848,121.5421083,go,0400000800
2314601340,,29,舊郵政館,24.961682,121.540751,go,0400000800
2314700841,,30,捷運新店站(新店路),24.958392,121.53755,go,0400000800
2357700120,26分鐘,1,中和教會,24.992776,121.509186,come,0400000800
2358200740,30分鐘,2,景新街,24.989796,121.512387,come,0400000800
2356900040,32分鐘,3,三介廟,24.987999,121.5132354,come,0400000800
2315901140,34分鐘,4,新和國小,24.98554,121.516668,come,0400000800
2315900840,35分鐘,5,輕軌新和國小站(水工大樓),24.983114,121.517819,come,0400000800
2315900540,36分鐘,6,永平里,24.981678,121.5175586,come,0400000800
2315901040,38分鐘,7,陽光運動公園(新店花市),24.977353,121.5165771,come,0400000800
2315900640,39分鐘,8,安和路二段,24.975951,121.517269,come,0400000800
2315900240,40分鐘,9,石頭厝,24.974109,121.5188677,come,0400000800
2315900740,41分鐘,10,輕軌陽光運動公園站,24.972781,121.5195205,come,0400000800
2315900340,42分鐘,11,光華街口,24.97032,121.51876,come,0400000800
2315900040,42分鐘,12,十四份,24.96923,121.51843,come,0400000800
2315900140,43分鐘,13,及人中學,24.967302,121.5177866,come,0400000800
2315900441,44分鐘,14,輕軌安康站,24.96515,121.51705,come,0400000800
2315300820,45分鐘,15,光華新村(安康路),24.963936,121.517942,come,0400000800
2315301220,46分鐘,16,安華路口,24.963705,121.5213653,come,0400000800
2315300120,47分鐘,17,下城社區,24.963473,121.5235251,come,0400000800
2315300020,47分鐘,18,胡璉故居紀念館,24.962917,121.52598,come,0400000800
2315302340,48分鐘,19,頂城,24.961725,121.528339,come,0400000800
2315300240,49分鐘,20,大坪頂,24.961041,121.530152,come,0400000800
2315302540,50分鐘,21,溪頭,24.960256,121.532361,come,0400000800
2314701600,53分鐘,22,碧潭橋頭,24.963158,121.53982,come,0400000800
2314702000,54分鐘,23,檳榔路,24.965001,121.5405875,come,0400000800
2314700900,55分鐘,24,捷運新店區公所站(北新),24.967638,121.5416161,come,0400000800
2314600022,57分鐘,25,中正路,24.969823,121.54459,come,0400000800
2314600061,58分鐘,26,中興中正路口,24.96884,121.54556,come,0400000800
2314600440,進站中,27,五峰國中,24.966834,121.544338,come,0400000800
2314700040,進站中,28,中興路一段,24.963848,121.5421083,come,0400000800
2314601340,進站中,29,舊郵政館,24.961682,121.540751,come,0400000800
2314700841,4分鐘,30,捷運新店站(新店路),24.958392,121.53755,come,0400000800
1084900400,,1,祖師廟(康定),25.039681,121.5019792,go,0100000900
1085000220,,2,長沙街,25.040609,121.5056466,go,0100000900
1084600300,,3,捷運西門站,25.04173,121.5082859,go,0100000900
1004200200,,4,中華路北站,25.045696,121.5093807,go,0100000900
1034100601,,5,捷運北門站,25.050609,121.5106101,go,0100000900
1034300400,,6,南京西路口(塔城),25.052852,121.5104624,go,0100000900
1034600200,,7,南京西路口(鈕釦街),25.054427,121.5117973,go,0100000900
1034600000,,8,民生西路口(大稻埕碼頭),25.057441,121.5116168,go,0100000900
1034800100,,9,保安街口,25.05984,121.5114724,go,0100000900
1035800320,,10,涼州重慶路口,25.060697,121.512933,go,0100000900
1035900000,,11,捷運大橋頭站,25.062704,121.513583,go,0100000900
1036300200,,12,昌吉重慶路口,25.065794,121.5137575,go,0100000900
1036900020,,13,民族重慶路口,25.068586,121.5143308,go,0100000900
1036400420,,14,蘭州國中,25.068512,121.5161869,go,0100000900
1036500001,,15,民族承德路口,25.069322,121.518574,go,0100000900
1036700360,,16,庫倫街,25.072013,121.5176838,go,0100000900
1036700060,,17,大龍峒保安宮,25.07209,121.515621,go,0100000900
1037300160,,18,酒泉重慶路口,25.072042,121.514591,go,0100000900
1037300260,,19,酒泉街,25.072185,121.5135209,go,0100000900
1037300060,,20,老師里,25.072183,121.511508,go,0100000900
1037200000,,21,污水處理廠,25.075572,121.5118974,go,0100000900
1116500300,,22,社子消防分隊,25.079411,121.5112234,go,0100000900
1116500400,,23,海光新村,25.080711,121.5107623,go,0100000900
1116501000,,24,葫蘆堵市場,25.083057,121.5102329,go,0100000900
1117300200,,25,葫蘆寺(葫蘆里),25.086022,121.5096458,go,0100000900
1117200100,,26,社子市場,25.087505,121.5090743,go,0100000900
1117200600,,27,社園里,25.089056,121.5079873,go,0100000900
1117200360,,28,社子派出所,25.089599,121.5064251,go,0100000900
1117200760,,29,永倫里(南),25.089467,121.503968,go,0100000900
1117200400,,30,社子國小,25.089904,121.5025776,go,0100000900
1084900400,9分鐘,1,祖師廟(康定),25.039681,121.5019792,come,0100000900
1085000220,12分鐘,2,長沙街,25.040609,121.5056466,come,0100000900
1084600300,13分鐘,3,捷運西門站,25.04173,121.5082859,come,0100000900
1004200200,16分鐘,4,中華路北站,25.045696,121.5093807,come,0100000900
1034100601,3分鐘,5,捷運北門站,25.050609,121.5106101,come,0100000900
1034300400,5分鐘,6,南京西路口(塔城),25.052852,121.5104624,come,0100000900
1034600200,7分鐘,7,南京西路口(鈕釦街),25.054427,121.5117973,come,0100000900
1034600000,9分鐘,8,民生西路口(大稻埕碼頭),25.057441,121.5116168,come,0100000900
1034800100,11分鐘,9,保安街口,25.05984,121.5114724,come,0100000900
1035800320,12分鐘,10,涼州重慶路口,25.060697,121.512933,come,0100000900
1035900000,14分鐘,11,捷運大橋頭站,25.062704,121.513583,come,0100000900
1036300200,15分鐘,12,昌吉重慶路口,25.065794,121.5137575,come,0100000900
1036900020,17分鐘,13,民族重慶路口,25.068586,121.5143308,come,0100000900
1036400420,19分鐘,14,蘭州國中,25.068512,121.5161869,come,0100000900
1036500001,19分鐘,15,民族承德路口,25.069322,121.518574,come,0100000900
1036700360,進站中,16,庫倫街,25.072013,121.5176838,come,0100000900
1036700060,進站中,17,大龍峒保安宮,25.07209,121.515621,come,0100000900
1037300160,3分鐘,18,酒泉重慶路口,25.072042,121.514591,come,0100000900
1037300260,6分鐘,19,酒泉街,25.072185,121.5135209,come,0100000900
1037300060,7分鐘,20,老師里,25.072183,121.511508,come,0100000900
1037200000,8分鐘,21,污水處理廠,25.075572,121.5118974,come,0100000900
1116500300,9分鐘,22,社子消防分隊,25.079411,121.5112234,come,0100000900
1116500400,10分鐘,23,海光新村,25.080711,121.5107623,come,0100000900
1116501000,11分鐘,24,葫蘆堵市場,25.083057,121.5102329,come,0100000900
1117300200,13分鐘,25,葫蘆寺(葫蘆里),25.086022,121.5096458,come,0100000900
1117200100,15分鐘,26,社子市場,25.087505,121.5090743,come,0100000900
1117200600,16分鐘,27,社園里,25.089056,121.5079873,come,0100000900
1117200360,進站中,28,社子派出所,25.089599,121.5064251,come,0100000900
1117200760,進站中,29,永倫里(南),25.089467,121.503968,come,0100000900
1117200400,3分鐘,30,社子國小,25.089904,121.5025776,come,0100000900
1059100040,,1,民生國中,25.059661,121.5679233,go,0100001200
1058900160,,2,新東街口,25.059272,121.5663967,go,0100001200
1057300060,,3,民生社區活動中心,25.058808,121.5611445,go,0100001200
1057600260,,4,聯合二村,25.058624,121.5589234,go,0100001200
1057200060,,5,介壽國中,25.058415,121.5560444,go,0100001200
1057400060,,6,公教住宅,25.058131,121.5526273,go,0100001200
1054600060,,7,民生敦化路口,25.057851,121.5468517,go,0100001200
1048000340,,8,興安華城,25.05685,121.5439555,go,0100001200
1047900160,,9,長春市場,25.054803,121.5416683,go,0100001200
1047900060,,10,臺北大學(臺北校區),25.05488,121.5386725,go,0100001200
1048500160,,11,長春國小,25.054904,121.534178,go,0100001200
1045800140,,12,松江長春路口,25.054176,121.5329348,go,0100001200
1045700260,,13,南京吉林路口,25.052112,121.5303325,go,0100001200
1045400160,,14,南京林森路口,25.052167,121.5257174,go,0100001200
1035200160,,15,捷運中山站(志仁高中),25.052867,121.519866,go,0100001200
1034900160,,16,後車站,25.051433,121.5151374,go,0100001200
1034100260,,17,延平一站(長安),25.0519,121.513,go,0100001200
1034100640,,18,聯合醫院中興院區(塔城),25.051335,121.5103985,go,0100001200
1034100140,,19,捷運北門站,25.049002,121.510134,go,0100001200
1084300040,,20,中華路北站,25.045511,121.5091441,go,0100001200
1084400340,,21,捷運西門站,25.042516,121.5082667,go,0100001200
1085000040,,22,小南門,25.037868,121.5069037,go,0100001200
1006500140,,23,聯合醫院和平院區,25.036493,121.5065075,go,0100001200
1086200040,,24,大埔街,25.032074,121.5044162,go,0100001200
1088000140,,25,廈安里,25.02966,121.50438,go,0100001200
1088000040,,26,南機場公寓,25.028384,121.5054653,go,0100001200
1088100040,,27,中華南海路口,25.027343,121.5064379,go,0100001200
1088100240,,28,國興路口,25.025621,121.508316,go,0100001200
1088200020,,29,古亭國中,25.024664,121.509833,go,0100001200
1007200140,,30,萬華醫院,25.02391,121.50982,go,0100001200
1087700000,,31,國興社區,25.023497,121.5084584,go,0100001200
1088100100,,32,青年公園(國興),25.024607,121.507953,go,0100001200
1087600140,,33,青年公園(青年),25.025963,121.5060238,go,0100001200
1087600240,,34,青年社區,25.025473,121.504417,go,0100001200
1087600040,,35,中正新城,25.0248,121.5031839,go,0100001200
1087500040,,36,青年路,25.022481,121.502584,go,0100001200
1087400060,,37,青年路派出所,25.022046,121.5020378,go,0100001200
1087300060,,38,光仁國小,25.021416,121.5006187,go,0100001200
1087200041,,39,果菜市場,25.01942,121.497234,go,0100001200
1087200140,,40,華中河濱公園,25.01714,121.49565,go,0100001200
1059100040,4分鐘,1,民生國中,25.059661,121.5679233,come,0100001200
1058900160,6分鐘,2,新東街口,25.059272,121.5663967,come,0100001200
1057300060,8分鐘,3,民生社區活動中心,25.058808,121.5611445,come,0100001200
1057600260,9分鐘,4,聯合二村,25.058624,121.5589234,come,0100001200
1057200060,進站中,5,介壽國中,25.058415,121.5560444,come,0100001200
1057400060,進站中,6,公教住宅,25.058131,121.5526273,come,0100001200
1054600060,進站中,7,民生敦化路口,25.057851,121.5468517,come,0100001200
1048000340,5分鐘,8,興安華城,25.05685,121.5439555,come,0100001200
1047900160,6分鐘,9,長春市場,25.054803,121.5416683,come,0100001200
1047900060,8分鐘,10,臺北大學(臺北校區),25.05488,121.5386725,come,0100001200
1048500160,10分鐘,11,長春國小,25.054904,121.534178,come,0100001200
1045800140,12分鐘,12,松江長春路口,25.054176,121.5329348,come,0100001200
1045700260,15分鐘,13,南京吉林路口,25.052112,121.5303325,come,0100001200
1045400160,17分鐘,14,南京林森路口,25.052167,121.5257174,come,0100001200
1035200160,21分鐘,15,捷運中山站(志仁高中),25.052867,121.519866,come,0100001200
1034900160,3分鐘,16,後車站,25.051433,121.5151374,come,0100001200
1034100260,4分鐘,17,延平一站(長安),25.0519,121.513,come,0100001200
1034100640,6分鐘,18,聯合醫院中興院區(塔城),25.051335,121.5103985,come,0100001200
1034100140,8分鐘,19,捷運北門站,25.049002,121.510134,come,0100001200
1084300040,11分鐘,20,中華路北站,25.045511,121.5091441,come,0100001200
1084400340,12分鐘,21,捷運西門站,25.042516,121.5082667,come,0100001200
1085000040,進站中,22,小南門,25.037868,121.5069037,come,0100001200
1006500140,進站中,23,聯合醫院和平院區,25.036493,121.5065075,come,0100001200
1086200040,5分鐘,24,大埔街,25.032074,121.5044162,come,0100001200
1088000140,7分鐘,25,廈安里,25.02966,121.50438,come,0100001200
1088000040,8分鐘,26,南機場公寓,25.028384,121.5054653,come,0100001200
1088100040,9分鐘,27,中華南海路口,25.027343,121.5064379,come,0100001200
1088100240,10分鐘,28,國興路口,25.025621,121.508316,come,0100001200
1088200020,11分鐘,29,古亭國中,25.024664,121.509833,come,0100001200
1007200140,12分鐘,30,萬華醫院,25.02391,121.50982,come,0100001200
1087700000,13分鐘,31,國興社區,25.023497,121.5084584,come,0100001200
1088100100,14分鐘,32,青年公園(國興),25.024607,121.507953,come,0100001200
1087600140,15分鐘,33,青年公園(青年),25.025963,121.5060238,come,0100001200
1087600240,15分鐘,34,青年社區,25.025473,121.504417,come,0100001200
1087600040,16分鐘,35,中正新城,25.0248,121.5031839,come,0100001200
1087500040,進站中,36,青年路,25.022481,121.502584,come,0100001200
1087400060,進站中,37,青年路派出所,25.022046,121.5020378,come,0100001200
1087300060,進站中,38,光仁國小,25.021416,121.5006187,come,0100001200
1087200041,4分鐘,39,果菜市場,25.01942,121.497234,come,0100001200
1087200140,6分鐘,40,華中河濱公園,25.01714,121.49565,come,0100001200
1004100540,,1,行政院,25.046484,121.5197596,go,0100001400
1004100761,,2,臺北車站(忠孝),25.047409,121.5139852,go,0100001400
2414300800,,3,重安街口,25.056951,121.4941915,go,0100001400
2414300200,,4,中正南路,25.059629,121.494168,go,0100001400
2414300160,,5,中山藝術公園,25.060541,121.492298,go,0100001400
2414100860,,6,捷運菜寮站,25.059479,121.490697,go,0100001400
2414400660,,7,菜寮(重新路),25.057446,121.4878276,go,0100001400
2416101200,,8,菜寮(重陽路),25.057718,121.4867994,go,0100001400
2416100200,,9,三重稅捐分處,25.060408,121.4869182,go,0100001400
2416200260,,10,三民街,25.06343,121.485248,go,0100001400
2416100760,,11,東海中學,25.065509,121.482592,go,0100001400
2416100420,,12,忠孝三民街口,25.06698,121.481556,go,0100001400
2416200360,,13,三重商工(中正北路),25.068996,121.479868,go,0100001400
2415700460,,14,博愛新村,25.069522,121.4776879,go,0100001400
2415700360,,15,仙公廟,25.07155,121.4737968,go,0100001400
2415700660,,16,穀保家商,25.072137,121.47112,go,0100001400
2487200160,,17,褒仔寮,25.072575,121.4683812,go,0100001400
2487400000,,18,大同新村,25.074202,121.46775,go,0100001400
2475000500,,19,永安里,25.077839,121.468953,go,0100001400
2475000160,,20,九芎街口,25.078631,121.468493,go,0100001400
2475000200,,21,九芎廟,25.079227,121.466562,go,0100001400
2475000040,,22,九芎街,25.07899,121.46489,go,0100001400
2476400100,,23,延平里,25.07973,121.4632078,go,0100001400
2476300300,,24,忠義廟,25.081292,121.461196,go,0100001400
2476200300,,25,長安街一,25.08286,121.45954,go,0100001400
2476100000,,26,永康公園,25.084877,121.4581955,go,0100001400
2476100100,,27,成功國小,25.086317,121.4575421,go,0100001400
2476100200,,28,長安街,25.087758,121.4573378,go,0100001400
2476700020,,29,永樂街,25.088157,121.458516,go,0100001400
2476500000,,30,永平市場,25.090129,121.459668,go,0100001400
2476500500,,31,長榮路,25.09233,121.4606387,go,0100001400
2476000540,,32,捷運蘆洲站,25.09079,121.465126,go,0100001400
2476000140,,33,民族路口,25.089515,121.4681391,go,0100001400
2475900640,,34,王爺廟口,25.08814,121.46664,go,0100001400
2475900940,,35,空中大學(中正路),25.086711,121.4677982,go,0100001400
2475800040,,36,中原公寓,25.085747,121.4684977,go,0100001400
2475700540,,37,蘆洲國小,25.08302,121.470464,go,0100001400
2475600860,,38,蘆洲監理站,25.081456,121.4714493,go,0100001400
2475600340,,39,和平路口,25.07953,121.4694739,go,0100001400
2475600620,,40,蘆洲站,25.078535,121.4691805,go,0100001400
1004100540,進站中,1,行政院,25.046484,121.5197596,come,0100001400
1004100761,8分鐘,2,臺北車站(忠孝),25.047409,121.5139852,come,0100001400
2414300800,3分鐘,3,重安街口,25.056951,121.4941915,come,0100001400
2414300200,4分鐘,4,中正南路,25.059629,121.494168,come,0100001400
2414300160,5分鐘,5,中山藝術公園,25.060541,121.492298,come,0100001400
2414100860,進站中,6,捷運菜寮站,25.059479,121.490697,come,0100001400
2414400660,進站中,7,菜寮(重新路),25.057446,121.4878276,come,0100001400
2416101200,3分鐘,8,菜寮(重陽路),25.057718,121.4867994,come,0100001400
2416100200,4分鐘,9,三重稅捐分處,25.060408,121.4869182,come,0100001400
2416200260,6分鐘,10,三民街,25.06343,121.485248,come,0100001400
2416100760,7分鐘,11,東海中學,25.065509,121.482592,come,0100001400
2416100420,8分鐘,12,忠孝三民街口,25.06698,121.481556,come,0100001400
2416200360,10分鐘,13,三重商工(中正北路),25.068996,121.479868,come,0100001400
2415700460,11分鐘,14,博愛新村,25.069522,121.4776879,come,0100001400
2415700360,進站中,15,仙公廟,25.07155,121.4737968,come,0100001400
2415700660,進站中,16,穀保家商,25.072137,121.47112,come,0100001400
2487200160,進站中,17,褒仔寮,25.072575,121.4683812,come,0100001400
2487400000,進站中,18,大同新村,25.074202,121.46775,come,0100001400
2475000500,4分鐘,19,永安里,25.077839,121.468953,come,0100001400
2475000160,5分鐘,20,九芎街口,25.078631,121.468493,come,0100001400
2475000200,7分鐘,21,九芎廟,25.079227,121.466562,come,0100001400
2475000040,7分鐘,22,九芎街,25.07899,121.46489,come,0100001400
2476400100,9分鐘,23,延平里,25.07973,121.4632078,come,0100001400
2476300300,10分鐘,24,忠義廟,25.081292,121.461196,come,0100001400
2476200300,11分鐘,25,長安街一,25.08286,121.45954,come,0100001400
2476100000,13分鐘,26,永康公園,25.084877,121.4581955,come,0100001400
2476100100,14分鐘,27,成功國小,25.086317,121.4575421,come,0100001400
2476100200,進站中,28,長安街,25.087758,121.4573378,come,0100001400
2476700020,進站中,29,永樂街,25.088157,121.458516,come,0100001400
2476500000,進站中,30,永平市場,25.090129,121.459668,come,0100001400
2476500500,進站中,31,長榮路,25.09233,121.4606387,come,0100001400
2476000540,3分鐘,32,捷運蘆洲站,25.09079,121.465126,come,0100001400
2476000140,5分鐘,33,民族路口,25.089515,121.4681391,come,0100001400
2475900640,6分鐘,34,王爺廟口,25.08814,121.46664,come,0100001400
2475900940,8分鐘,35,空中大學(中正路),25.086711,121.4677982,come,0100001400
2475800040,8分鐘,36,中原公寓,25.085747,121.4684977,come,0100001400
2475700540,10分鐘,37,蘆洲國小,25.08302,121.470464,come,0100001400
2475600860,進站中,38,蘆洲監理站,25.081456,121.4714493,come,0100001400
2475600340,進站中,39,和平路口,25.07953,121.4694739,come,0100001400
2475600620,進站中,40,蘆洲站,25.078535,121.4691805,come,0100001400
1105700060,,1,黎忠市場,25.019475,121.557953,go,0100001800
1105600060,,2,富陽街口,25.021127,121.55616,go,0100001800
1067400060,,3,捷運六張犁站(和平),25.022926,121.554225,go,0100001800
1067500161,,4,和平安和路口,25.024622,121.5513507,go,0100001800
1066900060,,5,臥龍街,25.024707,121.5474978,go,0100001800
1067000160,,6,國立臺北教育大學,25.024826,121.5448151,go,0100001800
1066400460,,7,復興南路口,25.025103,121.5423761,go,0100001800
1066400160,,8,國北教大實小,25.02532,121.54065,go,0100001800
1066400660,,9,龍門國中(和平),25.025527,121.5391542,go,0100001800
1066200060,,10,大安森林公園,25.025928,121.5363198,go,0100001800
1064400460,,11,溫州街口,25.026354,121.5326938,go,0100001800
1064400360,,12,師大綜合大樓,25.026622,121.53006,go,0100001800
1064400260,,13,師大,25.026738,121.5277134,go,0100001800
1064300261,,14,捷運古亭站(和平),25.027172,121.523152,go,0100001800
1009300500,,15,羅斯福潮州街口,25.02922,121.52096,go,0100001800
1009300100,,16,捷運中正紀念堂站(羅斯福),25.032297,121.518848,go,0100001800
1004800000,,17,一女中(公園),25.036828,121.5151365,go,0100001800
1004801100,,18,捷運台大醫院站,25.041927,121.5163535,go,0100001800
1004700200,,19,博物館(館前),25.044177,121.5150573,go,0100001800
1004700560,,20,臺北車站(開封),25.046027,121.513879,go,0100001800
1000500042,,21,重慶南路一段,25.044432,121.513114,go,0100001800
1004500060,,22,二二八和平公園,25.042368,121.5125439,go,0100001800
1000900060,,23,衡陽路,25.04227,121.51021,go,0100001800
1084400160,,24,西門市場(成都),25.042689,121.5066535,go,0100001800
1084600140,,25,西寧南路,25.03991,121.50604,go,0100001800
1084900160,,26,桂林昆明街口,25.0381,121.5043,go,0100001800
1084800160,,27,桂林路,25.038472,121.5008151,go,0100001800
1085300060,,28,萬華分局,25.03861,121.4980643,go,0100001800
1085400040,,29,龍山國小,25.03611,121.49478,go,0100001800
1088300140,,30,華江派出所,25.034006,121.493016,go,0100001800
1085700070,,31,力霸社區,25.034167,121.490111,go,0100001800
1085800340,,32,華江站,25.032439,121.4888933,go,0100001800
1067600520,37分鐘,33,黎忠市場,25.01926,121.5578044,go,0100001800
1067600320,38分鐘,34,捷運麟光站,25.01825,121.55853,go,0100001800
1105700060,39分鐘,1,黎忠市場,25.019475,121.557953,come,0100001800
1105600060,進站中,2,富陽街口,25.021127,121.55616,come,0100001800
1067400060,進站中,3,捷運六張犁站(和平),25.022926,121.554225,come,0100001800
1067500161,5分鐘,4,和平安和路口,25.024622,121.5513507,come,0100001800
1066900060,7分鐘,5,臥龍街,25.024707,121.5474978,come,0100001800
1067000160,9分鐘,6,國立臺北教育大學,25.024826,121.5448151,come,0100001800
1066400460,12分鐘,7,復興南路口,25.025103,121.5423761,come,0100001800
1066400160,14分鐘,8,國北教大實小,25.02532,121.54065,come,0100001800
1066400660,15分鐘,9,龍門國中(和平),25.025527,121.5391542,come,0100001800
1066200060,17分鐘,10,大安森林公園,25.025928,121.5363198,come,0100001800
1064400460,進站中,11,溫州街口,25.026354,121.5326938,come,0100001800
1064400360,進站中,12,師大綜合大樓,25.026622,121.53006,come,0100001800
1064400260,3分鐘,13,師大,25.026738,121.5277134,come,0100001800
1064300261,6分鐘,14,捷運古亭站(和平),25.027172,121.523152,come,0100001800
1009300500,8分鐘,15,羅斯福潮州街口,25.02922,121.52096,come,0100001800
1009300100,8分鐘,16,捷運中正紀念堂站(羅斯福),25.032297,121.518848,come,0100001800
1004800000,13分鐘,17,一女中(公園),25.036828,121.5151365,come,0100001800
1004801100,16分鐘,18,捷運台大醫院站,25.041927,121.5163535,come,0100001800
1004700200,19分鐘,19,博物館(館前),25.044177,121.5150573,come,0100001800
1004700560,21分鐘,20,臺北車站(開封),25.046027,121.513879,come,0100001800
1000500042,24分鐘,21,重慶南路一段,25.044432,121.513114,come,0100001800
1004500060,26分鐘,22,二二八和平公園,25.042368,121.5125439,come,0100001800
1000900060,27分鐘,23,衡陽路,25.04227,121.51021,come,0100001800
1084400160,29分鐘,24,西門市場(成都),25.042689,121.5066535,come,0100001800
1084600140,32分鐘,25,西寧南路,25.03991,121.50604,come,0100001800
1084900160,35分鐘,26,桂林昆明街口,25.0381,121.5043,come,0100001800
1084800160,37分鐘,27,桂林路,25.038472,121.5008151,come,0100001800
1085300060,38分鐘,28,萬華分局,25.03861,121.4980643,come,0100001800
1085400040,41分鐘,29,龍山國小,25.03611,121.49478,come,0100001800
1088300140,進站中,30,華江派出所,25.034006,121.493016,come,0100001800
1085700070,3分鐘,31,力霸社區,25.034167,121.490111,come,0100001800
1085800340,3分鐘,32,華江站,25.032439,121.4888933,come,0100001800
1067600520,,33,黎忠市場,25.01926,121.5578044,come,0100001800
1067600320,,34,捷運麟光站,25.01825,121.55853,come,0100001800
1088100300,,1,國興路口一,25.024585,121.5088101,go,0100002000
1006700300,,2,國興路口,25.025757,121.508379,go,0100002000
1006700100,,3,中華南海路口,25.027236,121.5066611,go,0100002000
1006900000,,4,南機場公寓,25.028591,121.5054077,go,0100002000
1006800300,,5,廈安里,25.030697,121.5041681,go,0100002000
1006800000,,6,大埔街,25.032684,121.504945,go,0100002000
1006500101,,7,聯合醫院和平院區,25.0357,121.506607,go,0100002000
1004200000,,8,小南門,25.038213,121.5073666,go,0100002000
1004200400,,9,捷運西門站,25.040946,121.5082192,go,0100002000
1004300220,,10,寶慶路,25.041491,121.509834,go,0100002000
1004500200,,11,衡陽路口,25.042018,121.5132,go,0100002000
1004600220,,12,博物館(襄陽),25.043339,121.5157262,go,0100002000
1004600040,,13,捷運台大醫院站,25.041935,121.5161481,go,0100002000
1004800920,,14,中正紀念堂,25.037153,121.520771,go,0100002000
1004800820,,15,信義杭州路口,25.0357,121.5238361,go,0100002000
1064100120,,16,捷運東門站,25.034134,121.5269937,go,0100002000
1065000320,,17,信義永康街口(捷運東門站),25.033693,121.529727,go,0100002000
1006100020,,18,信義新生路口,25.03353,121.5323283,go,0100002000
1065600420,,19,捷運大安森林公園站,25.033496,121.5356316,go,0100002000
1065800120,,20,信義建國路口,25.033441,121.539045,go,0100002000
1065800420,,21,捷運大安站(信義),25.033323,121.5432319,go,0100002000
1068300220,,22,信義大安路口,25.0332,121.5456,go,0100002000
1068100120,,23,信義敦化路口,25.033262,121.548298,go,0100002000
1068500320,,24,捷運信義安和站(信義),25.033142,121.551229,go,0100002000
1067900420,,25,信義通化街口,25.033087,121.5539941,go,0100002000
1067900320,,26,信義光復路口,25.03311,121.55687,go,0100002000
1105100100,,27,世貿中心(基隆路),25.033677,121.5601565,go,0100002000
1105100320,,28,市政府(松壽),25.035836,121.5648932,go,0100002000
1105100420,,29,松壽路口,25.035784,121.5674077,go,0100002000
1105800440,,30,信義松仁路口(松仁),25.034535,121.568236,go,0100002000
1104700720,,31,捷運象山站,25.032648,121.568984,go,0100002000
1108500020,,32,國稅局宿舍,25.03433,121.575678,go,0100002000
1107700520,,33,松山商職(福德),25.036219,121.5787474,go,0100002000
1108000040,,34,永春高中,25.033484,121.5796725,go,0100002000
1088100240,5分鐘,35,國興路口,25.025621,121.508316,go,0100002000
1088200020,6分鐘,36,古亭國中,25.024664,121.509833,go,0100002000
1007200140,7分鐘,37,萬華醫院,25.02391,121.50982,go,0100002000
1088200160,8分鐘,38,青年公園(交通教學區),25.02149,121.50643,go,0100002000
1088200200,9分鐘,39,青年公園(馬場町),25.02023,121.5039,go,0100002000
1087600300,10分鐘,40,青年社宅,25.021587,121.502643,go,0100002000
1087500000,11分鐘,41,青年路,25.023084,121.5027448,go,0100002000
1087600000,12分鐘,42,中正新城,25.024797,121.5032962,go,0100002000
1087600200,13分鐘,43,青年社區,25.025478,121.504647,go,0100002000
